@relation '/home/wikitables-training-set-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.NumericToNominal-R26,27,37,38'

@attribute att_1 numeric
@attribute att_2 numeric
@attribute att_3 numeric
@attribute att_4 numeric
@attribute att_5 numeric
@attribute att_6 numeric
@attribute att_7 numeric
@attribute att_8 numeric
@attribute att_9 numeric
@attribute att_10 numeric
@attribute att_11 numeric
@attribute att_12 numeric
@attribute att_13 numeric
@attribute att_14 numeric
@attribute att_15 numeric
@attribute att_16 numeric
@attribute att_17 numeric
@attribute att_18 numeric
@attribute att_19 numeric
@attribute att_20 numeric
@attribute att_21 numeric
@attribute att_22 numeric
@attribute att_23 numeric
@attribute att_24 numeric
@attribute att_25 numeric
@attribute att_26 {0,1}
@attribute att_27 {0,1}
@attribute att_28 numeric
@attribute att_29 numeric
@attribute att_30 numeric
@attribute att_31 numeric
@attribute att_32 numeric
@attribute att_33 numeric
@attribute att_34 numeric
@attribute att_35 numeric
@attribute att_36 numeric
@attribute att_37 {1,2}
@attribute att_38 {1,2}
@attribute class {+1,-1}

@data
{0 4,1 4,2 100,3 4,4 25,5 41,6 -1,7 3,8 -1,9 98,11 1,12 71,13 0.01408,14 98,15 1,16 0.153307,17 0.182865,18 0.180088,19 1.037333,20 -1,21 1,22 -1,24 19,27 -1,30 1,31 0.01,32 4,33 0.0102,34 1,35 0.01408,38 -1}
{0 1,1 1,2 229,3 9,4 25.44444,5 69,6 7,7 3,8 180,9 236,10 0.762712,11 137,12 135,13 1.01481,14 191,15 1,16 0.259915,17 0.338715,18 0.291442,19 2.558492,20 1,21 1,22 1,23 25,24 8,25 1,28 0.133333,29 0.133333,30 1,31 0.004367,32 244,33 0.00524,34 1,35 0.00613,36 2}
{0 5,1 2,2 45,3 10,4 4.5,5 34,6 1,7 2,8 44,9 114,10 0.385965,11 42,12 14,13 3,14 114,15 2,16 0.223009,17 0.264337,18 0.198931,19 14.912226,20 1,21 1,22 1,23 8,24 8,28 0.25,29 0.25,30 6,31 0.133333,32 79,33 0.05263,34 6,35 0.01786,36 2}
{0 5,1 3,2 3,3 183,4 0.01639,5 266,6 47,7 24,8 1,9 1,10 1,11 1,12 1,13 1,14 1,15 1,16 0.170827,17 0.202917,18 0.19041,19 1.78534,20 1,21 1,22 1,23 15,24 60,30 1,31 0.333333,32 2,33 1,34 1,35 1,36 2,37 2}
{0 1,1 1,2 85,3 4,4 21.25,5 12,6 1,7 4,8 71,9 84,10 0.845238,11 66,12 29,13 2.27586,14 72,15 1,16 0.222744,17 0.282976,18 0.231451,19 5.197077,20 1,21 1,22 1,23 14,24 12,30 1,31 0.011765,32 72,33 0.01389,34 1,35 0.01449,36 2}
{0 2,1 2,2 31,3 8,4 3.875,5 58,6 2,7 5,8 29,9 16,10 1.8125,11 17,12 12,13 1.41667,14 16,15 5,16 0.31045,17 0.400064,18 0.285385,19 8.580632,20 1,21 1,22 1,23 17,24 46,30 5,31 0.16129,32 14,33 0.25,34 4,35 0.33333,36 2,38 -1}
{0 13,1 4,2 6,3 8,4 0.75,5 9,6 6,7 1,8 5,9 5,10 1,11 5,12 4,13 1.25,14 5,15 1,16 0.231741,17 0.291849,18 0.267265,19 1.755285,20 1,21 1,22 1,23 24,24 8,30 1,31 0.166667,32 8,33 0.2,34 1,35 0.2,36 2,38 -1}
{0 1,1 1,2 21,3 4,4 5.25,5 26,6 1,7 3,8 18,9 20,10 0.9,11 12,12 18,13 0.66667,14 18,15 1,16 0.22588,17 0.292232,18 0.221727,19 10.414919,20 1,21 1,22 1,23 12,24 13,28 1,29 1,30 1,31 0.047619,32 2,33 0.05556,34 1,35 0.05556,36 2,38 -1}
{0 1,1 1,2 37,3 5,4 7.4,5 14,6 -1,7 2,8 -1,9 36,11 1,12 36,13 0.02778,14 36,15 1,16 0.164018,17 0.184879,18 0.17547,19 1.625455,20 -1,21 1,22 -1,24 27,27 -1,30 1,31 0.027027,32 5,33 0.02778,34 1,35 0.02778,38 -1}
{0 3,1 2,2 24,3 23,4 1.04348,5 307,6 14,7 2,8 11,9 40,10 0.275,11 11,12 13,13 0.84615,14 17,15 2,16 0.173324,17 0.20183,18 0.171706,19 6.315271,20 1,21 1,22 1,23 3,24 27,30 2,31 0.083333,32 12,33 0.11765,34 2,35 0.11765,36 2,38 -1}
{0 35,1 32,2 33,3 5,4 6.6,5 2,6 1,7 2,8 6,9 16,10 0.375,11 6,12 15,13 0.4,14 3,15 1,16 0.243729,17 0.270107,18 0.295651,19 0.406611,20 1,21 1,22 1,23 10,24 13,30 1,31 0.030303,32 1,33 0.33333,34 1,35 0.33333,36 2}
{0 7,1 2,2 92,3 4,4 23,5 4,6 2,7 -1,8 87,9 -1,11 87,12 1,13 87,14 87,15 1,16 0.266887,17 0.330202,18 0.332062,19 0.816818,20 1,21 -1,23 11,25 1,27 0.222222,28 -1,29 0.222222,30 1,31 0.01087,32 59,33 0.01149,34 1,35 0.01149,38 -1}
{0 2,1 2,2 14,3 5,4 2.8,5 9,6 5,7 4,8 67,9 13,10 5.153846,11 41,12 8,13 5.125,14 67,15 1,16 0.269023,17 0.345435,18 0.292203,19 2.860449,20 5,21 1,22 5,23 142,24 23,30 1,31 0.071429,32 3,33 0.01493,34 1,35 0.01563,36 2,38 -1}
{0 10,1 7,2 53,3 7,4 7.57143,5 54,6 1,7 2,8 52,9 52,10 1,11 52,12 52,13 1,14 52,15 6,16 0.260101,17 0.331811,18 0.33577,19 0.782583,20 1,21 1,22 1,23 11,24 10,30 6,31 0.113208,32 99,33 0.11538,34 6,35 0.11538,36 2,37 2,38 -1}
{0 6,1 3,2 242,3 7,4 34.57143,5 15,6 4,7 3,8 231,9 221,10 1.045249,11 231,12 149,13 1.55034,14 221,15 66,16 0.249232,17 0.317092,18 0.28802,19 1.767745,20 1,21 1,22 1,23 11,24 17,30 67,31 0.27686,32 719,33 0.30317,34 67,35 0.3,36 2,37 2}
{0 2,1 2,2 8,3 5,4 1.6,5 6,6 3,7 5,8 7,9 7,10 1,11 3,12 3,13 1,14 7,15 4,16 0.153307,17 0.183699,18 0.1563,19 7.12069,20 1,21 1,22 1,23 31,24 3,27 0.08,28 0.08,29 0.08,30 4,31 0.5,32 14,33 0.28571,34 2,35 1,36 2}
{0 1,1 1,2 58,3 6,4 9.66667,5 10,6 3,7 -1,8 57,9 -1,11 36,12 1,13 36,14 57,15 27,16 0.213777,17 0.221589,18 0.228802,19 0.612407,20 1,21 -1,23 13,28 -1,30 27,31 0.465517,32 27,33 0.24561,34 14,35 0.75}
{0 1,1 1,2 195,3 4,4 48.75,5 9,6 2,7 1,8 194,9 194,10 1,11 104,12 188,13 0.55319,14 194,15 2,16 0.221589,17 0.269154,18 0.266295,19 0.930925,20 1,21 1,22 1,23 6,24 15,26 1,30 2,31 0.010256,32 7,33 0.01031,34 2,35 0.01053,36 2}
{0 21,1 5,2 30,3 3,4 10,5 2,6 3,7 2,8 29,9 29,10 1,11 29,12 11,13 2.63636,14 29,15 25,16 0.271334,17 0.313317,18 0.326533,19 0.630828,20 1,21 1,22 1,23 11,24 15,25 1,28 0.153846,29 0.153846,30 25,31 0.833333,32 50,33 0.86207,34 25,35 0.86207,36 2,37 2}
{0 1,1 1,2 66,3 4,4 16.5,5 21,6 2,7 1,8 18,9 65,10 0.276923,11 18,12 65,13 0.27692,14 18,15 1,16 0.193033,17 0.235914,18 0.237426,19 0.798395,20 1,21 1,22 1,23 65,24 16,30 1,31 0.015152,32 6,33 0.05556,34 1,35 0.05556,36 2,38 -1}
{0 2,1 2,2 73,3 5,4 14.6,5 16,6 3,7 5,8 72,9 80,10 0.9,11 68,12 22,13 3.09091,14 80,15 3,16 0.269023,17 0.345435,18 0.292203,19 2.860449,20 1,21 1,22 1,23 13,24 10,27 0.1,29 0.1,30 4,31 0.054795,32 14,33 0.05,34 4,35 0.03846,36 2}
{0 2,1 2,2 43,3 3,4 14.33333,5 9,6 3,7 1,8 138,9 37,10 3.72973,11 109,12 37,13 2.94595,14 138,15 1,16 0.207793,17 0.257617,18 0.253755,19 0.973294,20 9,21 1,22 9,23 174,24 39,27 0.133333,29 0.133333,30 1,31 0.023256,32 4,33 0.00725,34 1,35 0.00735,36 2,38 -1}
{0 6,1 4,2 24,3 10,4 2.4,5 14,6 4,7 8,8 10,9 22,10 0.454545,11 10,12 22,13 0.45455,14 10,15 9,16 0.232736,17 0.295669,18 0.296125,19 0.839197,20 1,21 1,22 1,23 18,24 13,25 1,30 9,31 0.375,32 25,33 0.9,34 9,35 0.9,36 2,37 2}
{0 1,1 1,2 20,3 49,4 0.40816,5 302,6 12,7 7,8 3,9 8,10 0.375,11 3,12 8,13 0.375,14 3,15 1,16 0.232736,17 0.295669,18 0.296125,19 0.839197,20 1,21 1,22 1,23 61,24 58,30 1,31 0.05,32 3,33 0.33333,34 1,35 0.33333,36 2,37 2,38 -1}
{0 11,1 7,2 145,3 5,4 29,5 16,6 1,7 4,8 144,9 109,10 1.321101,11 144,12 10,13 14.4,14 109,15 6,16 0.220814,17 0.282172,18 0.247437,19 2.671389,20 1,21 1,22 1,23 7,24 16,28 0.5,29 0.5,30 6,31 0.041379,32 13,33 0.05505,34 6,35 0.05505,36 2}
